active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,charging_action_count,checkpoint_operator,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,2732.803960039656,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-threeshift-75c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,11,149.4759403750013,1,1,16000,107.0406378435193,,True,OK,e2-threeshift-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,12,900.0,wc80,Goeke80 same wall-clock,1,75,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004261004927684553}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.000188209000043571}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.32041241899969464}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.3214870400261134}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 6.708028713961539}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 11.076688236957125}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.28104207195974595}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3487101100727159}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00024129200028255582}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 6.855900657019447}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0002352920000703307}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00047566700050083455}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 41.444684900043285}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 43.04567193400544}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 42.740903643047204}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 7.941973103928831}, ""repair_solution_score"": {""count"": 8500.0, ""seconds"": 1.6306460650230292}, ""route_model_cost"": {""count"": 177770.0, ""seconds"": 4.039573357826157}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.048299879003025126}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03052662500340375}}",0,False,False,0.08333333333333333,,
{},16000,LNS,80.0,4635.703685132771,vanilla,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-100c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,608.3896344169998,1,1,16000,26.298935903686598,,True,OK,e2-vanilla-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,4635.703685132771,vanilla,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-100c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,291.6765342909998,1,1,16000,54.855287001034924,,True,OK,e2-vanilla-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004403856988119514}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0002521249998608255}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.48547016499014717}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.4816421219966287}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 14.52090630300063}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 4.638114098000187}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.431068802997288}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.5360787229992638}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003110419997938152}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 9.428315931015732}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00032845800024006166}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006092919998081925}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 86.08068029599599}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 90.15638071698186}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 88.34788076599943}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 11.516840653004238}, ""repair_solution_score"": {""count"": 2655.0, ""seconds"": 0.6681782709883919}, ""route_model_cost"": {""count"": 534899.0, ""seconds"": 13.611176736855668}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06589687399900868}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03440687499869455}}",0,False,False,0.06666666666666667,,
{},16000,LNS,80.0,573.7936728978657,vanilla,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-10c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,1,2,30.47240158300019,1,1,16000,525.0652777208742,,True,OK,e2-vanilla-10c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,3,300.0,wc80,Goeke80 same wall-clock,1,10,OK,{},0,False,False,0.3333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,408.6283967549251,vanilla,2,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-10c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,1,1,14.261569208999845,1,1,16000,1121.8961788512802,,True,OK,e2-vanilla-10c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,2,300.0,wc80,Goeke80 same wall-clock,1,10,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.009895750971281814}, ""checkpoint_model_cost"": {""count"": 6.0, ""seconds"": 0.00026816800027518184}, ""destroy:random_customer_removal"": {""count"": 1389.0, ""seconds"": 0.05556058299180222}, ""destroy:route_segment_removal"": {""count"": 1389.0, ""seconds"": 0.040008276988373837}, ""destroy:shaw_related_removal"": {""count"": 7420.0, ""seconds"": 0.48600565001288487}, ""destroy:vehicle_type_swap"": {""count"": 1389.0, ""seconds"": 0.33950089700329045}, ""destroy:whole_route_removal"": {""count"": 2174.0, ""seconds"": 0.04424590600638112}, ""destroy:worst_customer_removal"": {""count"": 2175.0, ""seconds"": 0.06226698399905217}, ""final_check"": {""count"": 1.0, ""seconds"": 8.604200002082507e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.1918540810124796}, ""history_model_cost"": {""count"": 6.0, ""seconds"": 0.00032754100084275706}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0001534590001028846}, ""local_search"": {""count"": 809.0, ""seconds"": 0.0011542230017766997}, ""repair:greedy_insert_repair"": {""count"": 3564.0, ""seconds"": 1.93426543500982}, ""repair:regret2_insert_repair"": {""count"": 8809.0, ""seconds"": 4.894684076011345}, ""repair:regret3_insert_repair"": {""count"": 3563.0, ""seconds"": 2.231778635007686}, ""repair_full_check"": {""count"": 17087.0, ""seconds"": 1.6250738469589123}, ""repair_solution_score"": {""count"": 1389.0, ""seconds"": 0.048785368996504985}, ""route_model_cost"": {""count"": 935.0, ""seconds"": 0.021566809004525567}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.005494540000654524}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.004865919001986185}}",0,False,False,0.5,,
{},15572,LNS,80.0,6015.377586977482,vanilla,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-150c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,20,904.093353667,1,1,16000,17.22388505217964,,True,OK,e2-vanilla-150c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,21,900.0,wc80,Goeke80 same wall-clock,1,150,OK,{},0,False,False,0.047619047619047616,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,6015.377586977482,vanilla,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-150c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,20,702.3227478329995,1,1,16000,22.781548866767633,,True,OK,e2-vanilla-150c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,21,900.0,wc80,Goeke80 same wall-clock,1,150,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004620402987711714}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0003588340000533208}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.7007556129842669}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.7771417609947093}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 39.39408907201687}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 8.013770208980077}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.708294334990569}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.8478089670006739}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0004662080000343849}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 14.078971208017265}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00042716699999800767}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0008880829996087414}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 211.2630497760142}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 222.13826673602762}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 210.80704465701183}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 19.372258603099}, ""repair_solution_score"": {""count"": 3704.0, ""seconds"": 1.3919330830035506}, ""route_model_cost"": {""count"": 972736.0, ""seconds"": 27.179181568439162}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.10792724599832582}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.051052376998995896}}",0,False,False,0.047619047619047616,,
{},16000,LNS,80.0,642.185285005708,vanilla,0,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-15c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,2,35.166151999999784,0,0,16000,454.98296202553234,,True,OK,e2-vanilla-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,2,300.0,wc80,Goeke80 same wall-clock,1,15,OK,{},0,True,False,0.0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,644.386285554954,vanilla,0,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-15c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,2,14.001111791000312,0,0,16000,1142.7663916150245,,True,OK,e2-vanilla-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,2,300.0,wc80,Goeke80 same wall-clock,1,15,OK,"{""acceptance"": {""count"": 15937.0, ""seconds"": 0.009338446998299332}, ""checkpoint_model_cost"": {""count"": 7.0, ""seconds"": 0.00029783299987684586}, ""destroy:random_customer_removal"": {""count"": 5131.0, ""seconds"": 0.1897057539972593}, ""destroy:route_segment_removal"": {""count"": 762.0, ""seconds"": 0.022594362001200352}, ""destroy:shaw_related_removal"": {""count"": 7758.0, ""seconds"": 0.7362018140183864}, ""destroy:vehicle_type_swap"": {""count"": 762.0, ""seconds"": 0.07857093200345844}, ""destroy:whole_route_removal"": {""count"": 762.0, ""seconds"": 0.016649652995056385}, ""destroy:worst_customer_removal"": {""count"": 762.0, ""seconds"": 0.02297538699758661}, ""final_check"": {""count"": 1.0, ""seconds"": 4.579199958243407e-05}, ""full_candidate_score"": {""count"": 15937.0, ""seconds"": 1.4112987830044403}, ""history_model_cost"": {""count"": 7.0, ""seconds"": 0.0003254990006098524}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00013312500004758476}, ""local_search"": {""count"": 313.0, ""seconds"": 0.0004717320020972693}, ""repair:greedy_insert_repair"": {""count"": 8520.0, ""seconds"": 5.565689095988091}, ""repair:regret2_insert_repair"": {""count"": 1524.0, ""seconds"": 0.9983721459907429}, ""repair:regret3_insert_repair"": {""count"": 5893.0, ""seconds"": 4.103480929001307}, ""repair_full_check"": {""count"": 18349.0, ""seconds"": 1.0513008509974497}, ""repair_solution_score"": {""count"": 6.0, ""seconds"": 0.00037424899892357644}, ""route_model_cost"": {""count"": 9154.0, ""seconds"": 0.1861779709934126}, ""scan_build"": {""count"": 63.0, ""seconds"": 0.007973291999405774}, ""scan_score"": {""count"": 63.0, ""seconds"": 0.006077958000332728}}",0,True,False,0.0,,
{},0,LNS,80.0,8714.98386087934,vanilla,1,shared_warm_start,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-200c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,28,915.0093695830001,1,1,16000,0.0,Worker exceeded runtime cap plus hard-timeout grace; returned last readable checkpoint.,True,OK,e2-vanilla-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,29,900.0,wc80,Goeke80 same wall-clock,1,200,OK,{},0,False,False,0.034482758620689655,,
{},0,alns_e2_throughput,80.0,8714.98386087934,vanilla,1,shared_warm_start,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-200c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,28,915.0125269580003,1,1,16000,0.0,Worker exceeded runtime cap plus hard-timeout grace; returned last readable checkpoint.,True,OK,e2-vanilla-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,29,900.0,wc80,Goeke80 same wall-clock,1,200,OK,{},0,False,False,0.034482758620689655,,
{},16000,LNS,80.0,1155.0731809827587,vanilla,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-20c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,3,113.90994762499986,1,1,16000,140.46183264584764,,True,OK,e2-vanilla-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,4,300.0,wc80,Goeke80 same wall-clock,1,20,OK,{},0,False,False,0.25,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,1155.0731809827587,vanilla,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-20c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,3,23.93359591599983,1,1,16000,668.5163423062496,,True,OK,e2-vanilla-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,4,300.0,wc80,Goeke80 same wall-clock,1,20,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.003996622989689058}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 6.46670000605809e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.15513794599519315}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.11813934900874301}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.4961320049906135}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 0.7498626819979108}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.09220072899779552}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.12393414901362121}, ""final_check"": {""count"": 1.0, ""seconds"": 8.987499995782855e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.5853561939852625}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 9.154200006378233e-05}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00020545799998217262}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 6.6575336409723604}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 6.580495969990807}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 6.7660207089897995}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.6976215700178727}, ""repair_solution_score"": {""count"": 2655.0, ""seconds"": 0.15884274600512072}, ""route_model_cost"": {""count"": 13235.0, ""seconds"": 0.28522901700580405}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.011663754000892368}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.008028166002532089}}",0,False,False,0.25,,
{},16000,LNS,80.0,887.3747488211219,vanilla,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-25c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,3,170.78630425000028,1,1,16000,93.68432714943519,,True,OK,e2-vanilla-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,4,300.0,wc80,Goeke80 same wall-clock,1,25,OK,{},0,False,False,0.25,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,887.3747488211219,vanilla,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-25c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,3,34.16599220800026,1,1,16000,468.30192732565985,,True,OK,e2-vanilla-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,4,300.0,wc80,Goeke80 same wall-clock,1,25,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004330429948367964}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 7.441700017807307e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.16922297999553848}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.1254243220078024}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.6584602599996288}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 2.21836545900851}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.09828060201334665}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.1381709170045724}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00011233299983359757}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.863596566956403}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00010750000001280569}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00022929099986868096}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 9.258338614009517}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 9.402700652983185}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 9.63000866000084}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 3.1746992529920135}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 0.4104418600027202}, ""route_model_cost"": {""count"": 28323.0, ""seconds"": 0.6762033210607115}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.014289208002537634}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.009015627000735549}}",0,False,False,0.25,,
{},16000,LNS,80.0,2320.739433561989,vanilla,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc80/e2-vanilla-50c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,7,271.35387791699986,1,1,16000,58.963594413395434,,True,OK,e2-vanilla-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,8,600.0,wc80,Goeke80 same wall-clock,1,50,OK,{},0,False,False,0.125,,
