active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,charging_action_count,checkpoint_operator,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,queue_action,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
{},16000,LNS,100.0,694.5670096792054,multidepot,2,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-multidepot-20c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,2,113.1314284159962,1,1,16000,141.42842730815977,,True,OK,e2-multidepot-20c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,3,300.0,wc100,100kWh same wall-clock,1,20,OK,{},0,False,False,0.3333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,1130.7005298293218,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-multidepot-20c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,24.10992145899945,1,1,16000,663.6272136850001,,True,OK,e2-multidepot-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,5,300.0,wc100,100kWh same wall-clock,1,20,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.003751921743969433}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 6.754200148861855e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.13690929040603805}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.11998850609234069}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.523664921958698}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 1.6227563069405733}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.09439656601171009}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.1231568978400901}, ""final_check"": {""count"": 1.0, ""seconds"": 9.624999802326784e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.5782225049697445}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00010004100477090105}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00020983300055377185}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 6.298087272065459}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 6.3041210279552615}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 6.585123450022365}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.575819046200195}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 0.3479530981494463}, ""route_model_cost"": {""count"": 9810.0, ""seconds"": 0.19487295734143117}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.010936417973425705}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.00804137597879162}}",0,False,False,0.2,,
{},16000,LNS,100.0,828.678306576153,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-multidepot-25c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,135.49514658400585,1,1,16000,118.08541046213884,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,5,300.0,wc100,100kWh same wall-clock,1,25,OK,{},0,False,False,0.2,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,828.678306576153,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-multidepot-25c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,32.95887716699508,1,1,16000,485.4534309203455,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,5,300.0,wc100,100kWh same wall-clock,1,25,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.003996709798229858}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 7.724999886704609e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.14395817995682592}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.1265581363986712}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.6934127241183887}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 2.3919348746785545}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.10064866105676629}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.13558353886037366}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00010516700422158465}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.830379757731862}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0001168750022770837}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0002275420047226362}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 9.02555014903919}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 8.867956283902458}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 9.010483170925}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.8753315114736324}, ""repair_solution_score"": {""count"": 7965.0, ""seconds"": 0.574413356880541}, ""route_model_cost"": {""count"": 21828.0, ""seconds"": 0.489775630972872}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.01381236999441171}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.00903070400818251}}",0,False,False,0.2,,
{},16000,LNS,100.0,2020.688951370618,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-multidepot-50c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,8,244.54988729199977,1,1,16000,65.42632334520576,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,9,600.0,wc100,100kWh same wall-clock,1,50,OK,{},0,False,False,0.1111111111111111,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,2020.688951370618,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-multidepot-50c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,8,80.43290012500074,1,1,16000,198.9235744966849,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,9,600.0,wc100,100kWh same wall-clock,1,50,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.003949960759200621}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00013312500232132152}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.2333668691208004}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.22305644794687396}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 2.845262322058261}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 5.957622895191889}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.18975279075675644}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.23654689207614865}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00017204100004164502}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 4.857947438300471}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00018000000272877514}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0003530000030878}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 22.41509283506457}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 22.488404078358144}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 23.05233779914124}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 5.464912219198595}, ""repair_solution_score"": {""count"": 10620.0, ""seconds"": 1.4041151002966217}, ""route_model_cost"": {""count"": 143562.0, ""seconds"": 3.2012326331605436}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.027825205026601907}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.016639166002278216}}",0,False,False,0.1111111111111111,,
{},16000,LNS,100.0,3062.7977925322516,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-multidepot-75c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,12,367.71768016600254,1,1,16000,43.51164184647569,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,13,900.0,wc100,100kWh same wall-clock,1,75,OK,{},0,False,False,0.07692307692307693,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,3062.7977925322516,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-multidepot-75c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,12,159.0615947499973,1,1,16000,100.58996343616296,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,13,900.0,wc100,100kWh same wall-clock,1,75,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004090015485417098}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00019062500359723344}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3259543559033773}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.3398964900552528}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 7.153195328937727}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 6.361267327862151}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.29783750230126316}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3603860149087268}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0002449160019750707}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.0243679213526775}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00025512499996693805}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0004980000012437813}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 45.9509743173694}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 47.60282555305457}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 47.50616240410454}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.45699709944165}, ""repair_solution_score"": {""count"": 7968.0, ""seconds"": 1.5298195550058153}, ""route_model_cost"": {""count"": 346836.0, ""seconds"": 7.674760030822654}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.04346633097884478}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.024929130035161506}}",0,False,False,0.07692307692307693,,
{},16000,LNS,100.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-threeshift-100c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,531.7184856250024,1,1,16000,30.091111053235217,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc100,100kWh same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-threeshift-100c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,262.50339595799596,1,1,16000,60.9515924226756,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc100,100kWh same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004303932677430566}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0002547089970903471}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.40978519308555406}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.4469396530475933}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 13.754025248032121}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 15.70157517703774}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.39926621702034026}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.46180003118206514}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003104580027866177}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.97800516532152}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0003461250016698614}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005982500006211922}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 72.51587026828201}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 78.65805999808799}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 76.49357421405875}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 11.26294334064005}, ""repair_solution_score"": {""count"": 10274.0, ""seconds"": 2.5699107690888923}, ""route_model_cost"": {""count"": 287885.0, ""seconds"": 7.180273929821851}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.07118821101175854}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.045856959019147325}}",0,False,False,0.06666666666666667,,
{},16000,LNS,100.0,5803.553350198798,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-threeshift-150c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,21,866.8604256250037,1,1,16000,18.45741197432568,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,22,900.0,wc100,100kWh same wall-clock,1,150,OK,{},0,False,False,0.045454545454545456,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,5803.553350198798,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-threeshift-150c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,21,611.1992074169975,1,1,16000,26.178044417986,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,22,900.0,wc100,100kWh same wall-clock,1,150,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004392535003717057}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0003566249943105504}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.6255546180327656}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.7458181199690443}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 38.11738547394634}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 29.492758208034502}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.6801913138915552}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.7406791662651813}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0004938749989378266}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 13.26744481872447}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0004809579986613244}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0008615000042482279}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 176.42538227627665}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 185.80146487690217}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 173.25505129723751}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 18.083731235121377}, ""repair_solution_score"": {""count"": 11721.0, ""seconds"": 4.381944785280211}, ""route_model_cost"": {""count"": 593962.0, ""seconds"": 15.015171830724285}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.1161339590253192}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.06108274302823702}}",0,False,False,0.045454545454545456,,
{},11449,LNS,100.0,6633.4344963179965,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-threeshift-200c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,903.7634189589953,1,1,16000,12.668138320078933,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,27,900.0,wc100,100kWh same wall-clock,1,200,OK,{},0,False,False,0.037037037037037035,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",9296,alns_e2_throughput,100.0,6633.4344963179965,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-threeshift-200c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,905.1200165420014,1,1,16000,10.270461187583985,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,27,900.0,wc100,100kWh same wall-clock,1,200,OK,"{""acceptance"": {""count"": 9258.0, ""seconds"": 0.002605386653158348}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00045904100261395797}, ""destroy:random_customer_removal"": {""count"": 1545.0, ""seconds"": 0.5118096959049581}, ""destroy:route_segment_removal"": {""count"": 1542.0, ""seconds"": 0.6466518360248301}, ""destroy:shaw_related_removal"": {""count"": 1542.0, ""seconds"": 48.18738532002317}, ""destroy:vehicle_type_swap"": {""count"": 1542.0, ""seconds"": 22.506970628994168}, ""destroy:whole_route_removal"": {""count"": 1542.0, ""seconds"": 0.6009051949513378}, ""destroy:worst_customer_removal"": {""count"": 1545.0, ""seconds"": 0.6161039748913026}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006319999956758693}, ""full_candidate_score"": {""count"": 9258.0, ""seconds"": 10.256172507717565}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0005547499968088232}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011336250026943162}, ""repair:greedy_insert_repair"": {""count"": 3086.0, ""seconds"": 271.01192872312095}, ""repair:regret2_insert_repair"": {""count"": 3086.0, ""seconds"": 280.39832564305834}, ""repair:regret3_insert_repair"": {""count"": 3086.0, ""seconds"": 274.4412843800019}, ""repair_full_check"": {""count"": 18516.0, ""seconds"": 14.598622929901467}, ""repair_solution_score"": {""count"": 8579.0, ""seconds"": 4.023952976160217}, ""route_model_cost"": {""count"": 1012880.0, ""seconds"": 26.64157045023603}, ""scan_build"": {""count"": 38.0, ""seconds"": 0.1052205439991667}, ""scan_score"": {""count"": 38.0, ""seconds"": 0.054008915984013584}}",0,False,False,0.037037037037037035,,
{},16000,LNS,100.0,1783.6949728422799,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc100/e2-threeshift-50c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,7,252.70336220900208,1,1,16000,63.31534278031078,,True,OK,e2-threeshift-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,8,600.0,wc100,100kWh same wall-clock,1,50,OK,{},0,False,False,0.125,,
