task_id,instance_id,region,arm,charge_timing_policy,seed,view,improvement_sequence,iteration,global_iteration,elapsed_seconds,global_elapsed_seconds,objective_before,objective_after,improvement_absolute,improvement_relative,timer_reset,timer_reset_threshold_relative,objective_type
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,cv_only,15,9039,9039,147.38397137500033,147.3839715840004,2368284,2368210,74,3.124625256092597e-05,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,cv_only,16,10626,10626,174.7159992500001,174.71599945900016,2368210,2366445,1765,0.0007452886357206498,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,1,5,11005,0.04666137499953038,210.8564134999997,9223372036854775807,2736474,9223372036852039333,0.9999999999997033,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,2,6,11006,0.055833957998402184,210.86558608299856,2736474,2428388,308086,0.11258502730155667,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,3,22,11022,0.2037270000000717,211.01347912500023,2428388,2390192,38196,0.015728952704427795,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,4,27,11027,0.24625804099923698,211.0560101659994,2390192,2053338,336854,0.1409317745185324,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,5,28,11028,0.2563219579988072,211.06607408299897,2053338,1992864,60474,0.029451556441267828,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,6,73,11073,0.6472869159988477,211.457039040999,1992864,1975736,17128,0.008594665767458291,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,7,97,11097,0.8603043329985667,211.67005645799873,1975736,1933253,42483,0.02150236671296165,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,8,122,11122,2.036022749998665,212.84577487499882,1933253,1904091,29162,0.015084419887102206,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,9,226,11226,3.883159707998857,214.69291183299902,1904091,1895785,8306,0.004362186471129794,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,10,268,11268,4.253220040998713,215.06297216599887,1895785,1878783,17002,0.008968316554883598,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,11,308,11308,5.62627537499975,216.4360274999999,1878783,1869375,9408,0.005007496874306399,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,12,530,11530,9.401508375000049,220.2112605000002,1869375,1835072,34303,0.018349983283182884,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,13,1387,12387,24.081731874999605,234.89148399999976,1835072,1834341,731,0.00039834949255397064,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,14,2975,13975,60.39644791599858,271.20620004099874,1834341,1811429,22912,0.01249058926339214,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,15,6141,17141,117.97512766599903,328.7848797909992,1811429,1809232,2197,0.0012128546026369236,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,16,6749,17749,151.83942012499938,362.64917224999954,1809232,1796880,12352,0.006827206239995755,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,1,9,22109,0.12115229200026079,506.91211695900165,9223372036854775807,2888611,9223372036851887196,0.9999999999996868,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,2,13,22113,0.1787281670003722,506.96969283400176,2888611,2810951,77660,0.026884893812285558,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,3,18,22118,0.22292899999956717,507.01389366700096,2810951,2313825,497126,0.17685331405634605,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,4,22,22122,0.26809975000105624,507.05906441700245,2313825,2035556,278269,0.12026363272935507,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,5,37,22137,0.4222097080000822,507.2131743750015,2035556,1806789,228767,0.11238551039617677,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,6,168,22268,2.536482542000158,509.32744720900155,1806789,1796811,9978,0.0055225042879937835,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,7,314,22414,5.814230207999572,512.605194875001,1796811,1770834,25977,0.014457280147995532,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,8,457,22557,8.098901332999958,514.8898660000013,1770834,1757256,13578,0.007667573583972298,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,9,581,22681,10.258144041999913,517.0491087090013,1757256,1752842,4414,0.002511870780353005,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,10,641,22741,11.791737083000044,518.5827017500014,1752842,1740157,12685,0.007236818834783739,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,11,645,22745,11.82376829200075,518.6147329590021,1740157,1732926,7231,0.004155372187681916,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,12,777,22877,13.9161665419997,520.7071312090011,1732926,1726053,6873,0.003966124346913832,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,13,1371,23471,24.900087166999583,531.691051834001,1726053,1718910,7143,0.004138343376478011,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,14,2581,24681,48.327643292001085,555.1186079590025,1718910,1712048,6862,0.003992064738700688,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,15,3046,25146,57.751783625000826,564.5427482920022,1712048,1711886,162,9.4623515228545e-05,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,16,3206,25306,61.1354850000007,567.9264496670021,1711886,1704820,7066,0.004127611301219824,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,1,1,1,0.009756624998772168,0.009756832998391474,9223372036854775807,4693920,9223372036850081887,0.9999999999994911,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,2,3,3,0.01966441699914867,0.019664624998767977,4693920,4664561,29359,0.006254686914135733,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,3,5,5,0.03603770799963968,0.036037915999258985,4664561,3477131,1187430,0.2545641486948075,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,4,24,24,0.17741112499970768,0.177411332999327,3477131,3389941,87190,0.025075270388144708,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,5,27,27,0.20520612499967683,0.20520633299929614,3389941,3376123,13818,0.004076177137006219,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,6,30,30,0.23487537499931932,0.23487558299893863,3376123,2491403,884720,0.2620520638614174,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,7,50,50,0.38612162499885017,0.38612183299846947,2491403,2437058,54345,0.021813010580785205,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,8,51,51,0.39255470799980685,0.39255491599942616,2437058,2434432,2626,0.0010775287252088378,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,9,112,112,1.802022957999725,1.8020231659993442,2434432,2431038,3394,0.001394165045480835,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,10,131,131,1.9396659579997504,1.9396661659993697,2431038,2429300,1738,0.0007149209514618858,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,11,187,187,2.3452629999992496,2.345263207998869,2429300,2408249,21051,0.00866545918577368,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,12,242,242,4.135438957999213,4.135439165998832,2408249,2396130,12119,0.005032286943750418,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,13,793,793,12.645083749999685,12.645083957999304,2396130,2376117,20013,0.008352217951446708,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,14,1944,1944,31.386539916999027,31.386540124998646,2376117,2375746,371,0.00015613709257582855,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,15,4678,4678,74.2385082919991,74.23850849999872,2375746,2374260,1486,0.000625487741534659,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,16,5999,5999,95.0095004169998,95.00950062499942,2374260,2369535,4725,0.001990093755528038,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,17,6244,6244,99.41609812499883,99.41609833299844,2369535,2368832,703,0.0002966826824672351,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,cv_only,18,8395,8395,134.5342561669986,134.53425637499822,2368832,2367644,1188,0.0005015129819252695,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,1,1,11201,0.011594875000810134,210.7604800420013,9223372036854775807,2492672,9223372036852283135,0.9999999999997298,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,2,13,11213,0.14043608400061203,210.8893212510011,2492672,2049794,442878,0.17767199214337065,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,3,73,11273,0.6473347920000379,211.39621995900052,2049794,2024511,25283,0.012334410189511726,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,4,80,11280,0.7163403750000725,211.46522554200055,2024511,1997019,27492,0.013579575512308898,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,5,124,11324,2.0711006250003265,212.8199857920008,1997019,1985995,11024,0.00552022789968448,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,6,165,11365,2.432818250001219,213.1817034170017,1985995,1966848,19147,0.009641011180793507,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,7,189,11389,2.6310534170006576,213.37993858400114,1966848,1941060,25788,0.013111333463490823,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,8,198,11398,2.7003537500004313,213.4492389170009,1941060,1905393,35667,0.01837501159160459,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,9,249,11449,4.109206709001228,214.8580918760017,1905393,1866361,39032,0.020485012803133,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,10,813,12013,14.693586834000598,225.44247200100108,1866361,1863929,2432,0.0013030705206549002,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,11,1210,12410,21.814107167001566,232.56299233400205,1863929,1858416,5513,0.00295773068609373,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,12,1349,12549,23.986775042001682,234.73566020900216,1858416,1838802,19614,0.010554149340083167,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,13,1435,12635,25.704451875000814,236.4533370420013,1838802,1838702,100,5.438323430146367e-05,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,14,2107,13307,45.072654209001485,255.82153937600197,1838702,1832230,6472,0.0035198743461420066,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,15,2315,13515,49.32016020900119,260.06904537600167,1832230,1825418,6812,0.003717873847715625,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,naive_ev,16,3430,14630,69.69627083400155,280.44515600100203,1825418,1822029,3389,0.0018565610725872102,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,mechanism_ev,1,1,21797,0.012196792000395362,457.30835837500126,9223372036854775807,2827445,9223372036851948362,0.9999999999996935,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,mechanism_ev,2,7,21803,0.08405649999986053,457.3802180830007,2827445,2425367,402078,0.14220541867304226,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,mechanism_ev,3,22,21818,0.24217283299913106,457.538334416,2425367,2353973,71394,0.029436369835987707,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,mechanism_ev,4,23,21819,0.25383620799948403,457.54999779100035,2353973,2334634,19339,0.008215472310005256,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,mechanism_ev,5,24,21820,0.26606983300007414,457.56223141600094,2334634,1920886,413748,0.17722178294327934,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,mechanism_ev,6,89,21885,0.8894235000007029,458.18558508300157,1920886,1863853,57033,0.029690986346925324,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,mechanism_ev,7,131,21927,2.325179333000051,459.6213409160009,1863853,1852693,11160,0.005987596661324686,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,mechanism_ev,8,187,21983,2.8120602079998207,460.1082217910007,1852693,1790971,61722,0.03331474777526552,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,mechanism_ev,9,376,22172,6.7128492499996355,464.0090108330005,1790971,1760815,30156,0.016837793576780415,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,mechanism_ev,10,1103,22899,21.382961332999912,478.6791229160008,1760815,1759096,1719,0.0009762524739964164,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,mechanism_ev,11,1295,23091,23.988844833000257,481.2850064160011,1759096,1713584,45512,0.025872379904223534,True,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,mechanism_ev,12,1902,23698,37.507935125000586,494.80409670800145,1713584,1708733,4851,0.0028309087853294617,False,0.01,PyVRP integer proxy objective
T26__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,mechanism_ev,13,4112,25908,97.0591567499996,554.3553183330005,1708733,1700946,7787,0.0045571777451480135,False,0.01,PyVRP integer proxy objective
