appearance_second,best_depot_id,best_latest_departure_second,best_slack_at_appearance_seconds,best_vehicle_type,candidate_count,customer_id,demand_kg,depot_type_clocks_json,due_second,event_id,feasible_after_wait_0m,feasible_after_wait_10m,feasible_after_wait_20m,feasible_after_wait_30m,instance_id,margin_after_wait_0m_seconds,margin_after_wait_10m_seconds,margin_after_wait_20m_seconds,margin_after_wait_30m_seconds,ready_second,service_second,stream_seed,stream_sha256
21981.36340632797,D_guangzhou,45195.36124,23213.997833672027,cv,8,C047,278.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":42531.16124,""preferred_departure_second"":39538.27184,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":42531.16124,""preferred_departure_second"":39538.27184,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":44598.76124,""preferred_departure_second"":41605.87184,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":44598.76124,""preferred_departure_second"":41605.87184,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":45195.36124,""preferred_departure_second"":42202.47184,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":45195.36124,""preferred_departure_second"":42202.47184,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":41433.46124,""preferred_departure_second"":38440.57184,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":41433.46124,""preferred_departure_second"":38440.57184,""vehicle_type"":""ev""}]",46675.76124,ADD_011_C047,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,23213.997833672027,22613.997833672027,22013.997833672027,21413.997833672027,43682.87184,720.0,5,bcb046819888fd2d167f502ebf12b5af70c0114e2228d8e9ad786661fdd67b4b
22036.595332395256,D_foshan,48897.4472,26860.851867604746,cv,8,C023,208.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":45919.747200000005,""preferred_departure_second"":42502.57386,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":45919.747200000005,""preferred_departure_second"":42502.57386,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":48897.4472,""preferred_departure_second"":45480.273859999994,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":48897.4472,""preferred_departure_second"":45480.273859999994,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":48626.9472,""preferred_departure_second"":45209.773859999994,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":48626.9472,""preferred_departure_second"":45209.773859999994,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":45031.247200000005,""preferred_departure_second"":41614.07386,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":45031.247200000005,""preferred_departure_second"":41614.07386,""vehicle_type"":""ev""}]",51033.847200000004,ADD_006_C023,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,26860.851867604746,26260.851867604746,25660.851867604746,25060.851867604746,47616.673859999995,540.0,5,bcb046819888fd2d167f502ebf12b5af70c0114e2228d8e9ad786661fdd67b4b
22111.877931731808,D_shenzhen,42317.740679999995,20205.862748268188,cv,8,C146,208.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":40107.04068,""preferred_departure_second"":37647.4614,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":40107.04068,""preferred_departure_second"":37647.4614,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":39456.740679999995,""preferred_departure_second"":36997.1614,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":39456.740679999995,""preferred_departure_second"":36997.1614,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":39484.54068,""preferred_departure_second"":37024.9614,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":39484.54068,""preferred_departure_second"":37024.9614,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":42317.740679999995,""preferred_departure_second"":39858.1614,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":42317.740679999995,""preferred_departure_second"":39858.1614,""vehicle_type"":""ev""}]",43867.54068,ADD_030_C146,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,20205.862748268188,19605.862748268188,19005.862748268188,18405.862748268188,41407.9614,540.0,5,bcb046819888fd2d167f502ebf12b5af70c0114e2228d8e9ad786661fdd67b4b
22367.13696621009,D_guangzhou,49785.63376,27418.496793789905,cv,8,C062,139.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":47078.43376,""preferred_departure_second"":43915.13866,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":47078.43376,""preferred_departure_second"":43915.13866,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":48924.13376,""preferred_departure_second"":45760.838659999994,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":48924.13376,""preferred_departure_second"":45760.838659999994,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":49785.63376,""preferred_departure_second"":46622.338659999994,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":49785.63376,""preferred_departure_second"":46622.338659999994,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":45965.33376,""preferred_departure_second"":42802.03866,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":45965.33376,""preferred_departure_second"":42802.03866,""vehicle_type"":""ev""}]",51094.43376,ADD_014_C062,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,27418.496793789905,26818.496793789905,26218.496793789905,25618.496793789905,47931.13866,360.0,5,bcb046819888fd2d167f502ebf12b5af70c0114e2228d8e9ad786661fdd67b4b
24480.275494465433,D_guangzhou,50536.99134,26056.715845534567,cv,8,C043,278.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":47829.79134,""preferred_departure_second"":46005.04512,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":47829.79134,""preferred_departure_second"":46005.04512,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":50144.89134,""preferred_departure_second"":48320.14512,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":50144.89134,""preferred_departure_second"":48320.14512,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":50536.99134,""preferred_departure_second"":48712.24512,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":50536.99134,""preferred_departure_second"":48712.24512,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":46729.691340000005,""preferred_departure_second"":44904.945120000004,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":46729.691340000005,""preferred_departure_second"":44904.945120000004,""vehicle_type"":""ev""}]",52082.89134,ADD_010_C043,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,26056.715845534567,25456.715845534567,24856.715845534567,24256.715845534567,50258.14512,720.0,5,bcb046819888fd2d167f502ebf12b5af70c0114e2228d8e9ad786661fdd67b4b
25241.655024099582,D_guangzhou,54646.4053,29404.750275900416,cv,8,C065,208.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":51939.205299999994,""preferred_departure_second"":49032.55282,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":51939.205299999994,""preferred_departure_second"":49032.55282,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":53890.9053,""preferred_departure_second"":50984.25282,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":53890.9053,""preferred_departure_second"":50984.25282,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":54646.4053,""preferred_departure_second"":51739.75282,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":54646.4053,""preferred_departure_second"":51739.75282,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":50826.105299999996,""preferred_departure_second"":47919.45282,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":50826.105299999996,""preferred_departure_second"":47919.45282,""vehicle_type"":""ev""}]",56003.5053,ADD_015_C065,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,29404.750275900416,28804.750275900416,28204.750275900416,27604.750275900416,53096.85282,540.0,5,bcb046819888fd2d167f502ebf12b5af70c0114e2228d8e9ad786661fdd67b4b
25464.64609836083,D_shenzhen,50211.592580000004,24746.946481639174,cv,8,C100,278.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":47865.69258,""preferred_departure_second"":45282.9843,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":47865.69258,""preferred_departure_second"":45282.9843,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":47459.492580000006,""preferred_departure_second"":44876.7843,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":47459.492580000006,""preferred_departure_second"":44876.7843,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":47487.29258,""preferred_departure_second"":44904.584299999995,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":47487.29258,""preferred_departure_second"":44904.584299999995,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":50211.592580000004,""preferred_departure_second"":47628.8843,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":50211.592580000004,""preferred_departure_second"":47628.8843,""vehicle_type"":""ev""}]",51759.69258,ADD_021_C100,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,24746.946481639174,24146.946481639174,23546.946481639174,22946.946481639174,49176.9843,720.0,5,bcb046819888fd2d167f502ebf12b5af70c0114e2228d8e9ad786661fdd67b4b
26681.79772497951,D_guangzhou,47825.52158,21143.72385502049,cv,8,C088,208.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":45151.52158,""preferred_departure_second"":41866.40902,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":45151.52158,""preferred_departure_second"":41866.40902,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":47623.52158,""preferred_departure_second"":44338.40902,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":47623.52158,""preferred_departure_second"":44338.40902,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":47825.52158,""preferred_departure_second"":44540.40902,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":47825.52158,""preferred_departure_second"":44540.40902,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":44053.82158,""preferred_departure_second"":40768.70902,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":44053.82158,""preferred_departure_second"":40768.70902,""vehicle_type"":""ev""}]",49527.82158,ADD_020_C088,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,21143.72385502049,20543.72385502049,19943.72385502049,19343.72385502049,46242.70902,540.0,5,bcb046819888fd2d167f502ebf12b5af70c0114e2228d8e9ad786661fdd67b4b
30864.247017976973,D_guangzhou,43056.79956,12192.552542023026,cv,8,C042,347.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":40349.599559999995,""preferred_departure_second"":37300.90356,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":40349.599559999995,""preferred_departure_second"":37300.90356,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":42814.49956,""preferred_departure_second"":39765.80356,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":42814.49956,""preferred_departure_second"":39765.80356,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":43056.79956,""preferred_departure_second"":40008.10356,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":43056.79956,""preferred_departure_second"":40008.10356,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":39236.49956,""preferred_departure_second"":36187.80356,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":39236.49956,""preferred_departure_second"":36187.80356,""vehicle_type"":""ev""}]",44673.49956,ADD_009_C042,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,12192.552542023026,11592.552542023026,10992.552542023026,10392.552542023026,41624.80356,900.0,5,bcb046819888fd2d167f502ebf12b5af70c0114e2228d8e9ad786661fdd67b4b
32481.580694677683,D_shenzhen,63385.04248,30903.461785322314,cv,8,C127,139.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":61174.34248,""preferred_departure_second"":58625.040759999996,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":61174.34248,""preferred_departure_second"":58625.040759999996,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":60479.04248,""preferred_departure_second"":57929.74075999999,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":60479.04248,""preferred_departure_second"":57929.74075999999,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":60506.84248,""preferred_departure_second"":57957.540759999996,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":60506.84248,""preferred_departure_second"":57957.540759999996,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":63385.04248,""preferred_departure_second"":60835.74075999999,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":63385.04248,""preferred_departure_second"":60835.74075999999,""vehicle_type"":""ev""}]",64903.54248,ADD_027_C127,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,30903.461785322314,30303.461785322314,29703.461785322314,29103.461785322314,62354.24075999999,360.0,5,bcb046819888fd2d167f502ebf12b5af70c0114e2228d8e9ad786661fdd67b4b
34324.066630130495,D_shenzhen,46819.87936,12495.812729869504,cv,8,C114,139.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":44522.67936,""preferred_departure_second"":41751.49074,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":44522.67936,""preferred_departure_second"":41751.49074,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":44017.27936,""preferred_departure_second"":41246.09074,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":44017.27936,""preferred_departure_second"":41246.09074,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":44045.07936,""preferred_departure_second"":41273.89074,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":44045.07936,""preferred_departure_second"":41273.89074,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":46819.87936,""preferred_departure_second"":44048.69074,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":46819.87936,""preferred_departure_second"":44048.69074,""vehicle_type"":""ev""}]",48292.77936,ADD_024_C114,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,12495.812729869504,11895.812729869504,11295.812729869504,10695.812729869504,45521.59074,360.0,5,bcb046819888fd2d167f502ebf12b5af70c0114e2228d8e9ad786661fdd67b4b
34336.02601933604,D_guangzhou,58947.89772000001,24611.87170066397,cv,8,C050,139.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":56240.697720000004,""preferred_departure_second"":52982.1612,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":56240.697720000004,""preferred_departure_second"":52982.1612,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":58417.79772,""preferred_departure_second"":55159.2612,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":58417.79772,""preferred_departure_second"":55159.2612,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":58947.89772000001,""preferred_departure_second"":55689.36120000001,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":58947.89772000001,""preferred_departure_second"":55689.36120000001,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":55127.597720000005,""preferred_departure_second"":51869.061200000004,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":55127.597720000005,""preferred_departure_second"":51869.061200000004,""vehicle_type"":""ev""}]",60416.097720000005,ADD_012_C050,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,24611.87170066397,24011.87170066397,23411.87170066397,22811.87170066397,57157.561200000004,360.0,5,bcb046819888fd2d167f502ebf12b5af70c0114e2228d8e9ad786661fdd67b4b
