task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,complete_candidate_attempts,wallclock_safety_triggered,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,mip_status,mip_status_class,mip_message,mip_incumbent_available,mip_objective,mip_dual_bound,mip_gap,mip_node_count,mip_time_limit_seconds,mip_optimality_proven,selected_source,witness_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2__cn-jjj-50c-02-V2-LOCATIONS__seed1,cn-jjj-50c-02-V2-LOCATIONS,jjj,50,1,2685.7483886728687,24.614477374998387,2689.308716844655,24.432740541000385,2689.0798368635064,27.63143087500066,2685.5195086917197,77.11319445799745,230.34970269999383,231.02706946645824,231.0166070742075,230.33924030774313,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2685.5195086917197,2685.51950869172,0.0,1,5.0,True,time_limited_mip_recombination,84c976d0554f02615c212ade12dc6bbe5bb3c55a5c905fd0c46ca152a6f40e41,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,jjj,50,2,2685.5195086917197,27.184766959006083,2689.0798368635064,21.96325270801026,2689.0798368635064,24.9187784169917,2685.5195086917197,74.48915937500715,230.33924030774313,231.0166070742075,231.0166070742075,230.33924030774313,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2685.5195086917197,2685.5195086917197,0.0,1,5.0,True,best_exact_hgs_parent,edccdf3d7b5ae8397b7488f9907bf2e27e5c4f8e51c038a2685e0dab5cffea1a,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-02-V2-LOCATIONS__seed3,cn-jjj-50c-02-V2-LOCATIONS,jjj,50,3,2685.7483886728687,26.375922207997064,2689.5601477308783,22.768639375004568,2689.0798368635064,23.262020249996567,2685.5195086917197,72.91108366601111,230.34970269999383,231.21100225560943,231.0166070742075,230.33924030774313,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2685.5195086917197,2685.5195086917197,0.0,0,5.0,True,time_limited_mip_recombination,3a9ea95b30d85a461a38892fb8eeaf9cf9259cb4540aa34f19a9774fac18320b,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-02-V2-LOCATIONS__seed4,cn-jjj-50c-02-V2-LOCATIONS,jjj,50,4,2685.6726303431706,26.69637037499342,2689.0798368635064,21.992374707988347,2689.0798368635064,23.26210895901022,2685.5195086917197,72.38686020899331,230.38324073682705,231.0166070742075,231.0166070742075,230.33924030774313,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2685.5195086917197,2685.5195086917197,0.0,1,5.0,True,time_limited_mip_recombination,523daf6bf87f6b09004fae41c957090d240a25f0130dcac168ca3bc37a1f6838,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-02-V2-LOCATIONS__seed5,cn-jjj-50c-02-V2-LOCATIONS,jjj,50,5,2685.901510324319,26.879914165998343,2689.308716844655,21.026370833002147,2689.0798368635064,22.47958962499979,2685.5195086917197,70.75600987499638,230.39370312907775,231.02706946645824,231.0166070742075,230.33924030774313,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2685.5195086917197,2685.51950869172,0.0,1,5.0,True,time_limited_mip_recombination,2c1c111686e1cedd5382c65b4f8aa9fdc1a28b78f5b18b41cf67aec3942d8a3a,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-03-V2-LOCATIONS__seed1,cn-jjj-50c-03-V2-LOCATIONS,jjj,50,1,2993.8223937536172,26.734954542000196,3018.82727576916,22.19671199998993,3031.9826464634257,24.141748125010054,2993.8223937536172,73.51890212499711,257.82026936582383,262.4917200797451,264.9116552367519,257.82026936582383,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2993.8223937536172,2993.8223937536177,0.0,1,5.0,True,best_exact_hgs_parent,3117057a4fec385827818cb3839e32e7729322a3da07d394bd9b46fef8b78a6d,bbc2d40f316348abe863e08f6b928114ca719e9cf9568f8546af115b09580851,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-03-V2-LOCATIONS__seed2,cn-jjj-50c-03-V2-LOCATIONS,jjj,50,2,2993.8223937536172,22.915885333000915,3023.8608502517563,22.211035540996818,3023.8608502517563,24.511390458996175,2993.8223937536172,70.19561366600101,257.82026936582383,263.2653455340796,263.2653455340796,257.82026936582383,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2993.8223937536172,2993.8223937536177,0.0,1,5.0,True,best_exact_hgs_parent,c32e20be24288fe7e05ee975b75cd257f842f6afc022033ec65fbc8aa52e89f2,bbc2d40f316348abe863e08f6b928114ca719e9cf9568f8546af115b09580851,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-03-V2-LOCATIONS__seed3,cn-jjj-50c-03-V2-LOCATIONS,jjj,50,3,2993.8223937536172,26.25624025000434,3023.8608502517563,22.841442874996574,3023.8608502517563,25.486521083003026,2993.8223937536172,75.08296037500259,257.82026936582383,263.2653455340796,263.2653455340796,257.82026936582383,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2993.8223937536172,2993.8223937536177,0.0,1,5.0,True,best_exact_hgs_parent,b24c9cf7367b5937a977a01390dbeb7b61156257935ac9a12a4c2ff4a14fa417,bbc2d40f316348abe863e08f6b928114ca719e9cf9568f8546af115b09580851,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-03-V2-LOCATIONS__seed4,cn-jjj-50c-03-V2-LOCATIONS,jjj,50,4,2993.8223937536172,25.350539209001,3011.350790477902,23.123484915995505,3023.8608502517563,25.784050166999805,2993.8223937536172,74.76231833299971,257.82026936582383,261.1830864292919,263.2653455340796,257.82026936582383,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2993.8223937536172,2993.8223937536177,0.0,1,5.0,True,best_exact_hgs_parent,a8df8235b0b08768fddbfc698ab23acc0f8f8504e93b78fa1a743e2064951259,bbc2d40f316348abe863e08f6b928114ca719e9cf9568f8546af115b09580851,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-03-V2-LOCATIONS__seed5,cn-jjj-50c-03-V2-LOCATIONS,jjj,50,5,2993.8223937536172,25.849889709003037,3028.9107211496103,23.126437750004698,3026.882978704718,26.16425058299501,2993.8223937536172,77.98490558400226,257.82026936582383,264.2057563205373,264.3716866377018,257.82026936582383,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2993.8223937536172,2993.8223937536177,0.0,1,5.0,True,best_exact_hgs_parent,b018dbf716a274ae857d0a66159e6555d5bd9f687a6ec612233272b56268c848,bbc2d40f316348abe863e08f6b928114ca719e9cf9568f8546af115b09580851,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-75c-01-V2-LOCATIONS__seed1,cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,3868.4137050716636,34.72056029099622,3876.2513223482797,38.959621332993265,3876.2513223482797,38.967537124990486,3868.4137050716636,116.2188345839968,331.12014622507,332.5829884029885,332.5829884029885,331.12014622507,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3868.4137050716636,3868.4137050716636,0.0,1,5.0,True,best_exact_hgs_parent,3fa387382ee32922b4a80424d9ce573a3ce3bdf5986ff8c19ed19306d2be7400,676232d746fdb1ada71cfb4745a40a080f97f660239b37e1c4a2bd37aa0f277d,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-01-V2-LOCATIONS__seed2,cn-jjj-75c-01-V2-LOCATIONS,jjj,75,2,3868.4137050716636,33.49737549999554,3876.2513223482797,38.38471129100071,3876.2513223482797,39.013098166004056,3868.4137050716636,111.7857453750039,331.12014622507,332.5829884029885,332.5829884029885,331.12014622507,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3868.4137050716636,3868.4137050716636,0.0,0,5.0,True,best_exact_hgs_parent,f228f91ac4a13022e750fc95957bec10d6cff1e011d4f2c76a78c3a4a5bc4ac8,676232d746fdb1ada71cfb4745a40a080f97f660239b37e1c4a2bd37aa0f277d,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-01-V2-LOCATIONS__seed3,cn-jjj-75c-01-V2-LOCATIONS,jjj,75,3,3868.4137050716636,34.171223707991885,3876.2513223482797,39.24101499999233,3876.2513223482797,38.838572749999,3868.4137050716636,115.96751395800675,331.12014622507,332.5829884029885,332.5829884029885,331.12014622507,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3868.4137050716636,3868.4137050716636,0.0,1,5.0,True,best_exact_hgs_parent,41af7933287d412269c7e9bdd204ff3e6f6c1c802448ec3ead277e07b9327587,676232d746fdb1ada71cfb4745a40a080f97f660239b37e1c4a2bd37aa0f277d,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-01-V2-LOCATIONS__seed4,cn-jjj-75c-01-V2-LOCATIONS,jjj,75,4,3868.4137050716636,36.814895083007286,3876.2513223482797,37.571406125003705,3876.2513223482797,37.21112758299569,3868.4137050716636,112.43318824999733,331.12014622507,332.5829884029885,332.5829884029885,331.12014622507,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3868.4137050716636,3868.4137050716636,0.0,1,5.0,True,best_exact_hgs_parent,0a41143342919209a7d82853e1323ca6415a5ced864be901cc7af8e9f09bef93,676232d746fdb1ada71cfb4745a40a080f97f660239b37e1c4a2bd37aa0f277d,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-01-V2-LOCATIONS__seed5,cn-jjj-75c-01-V2-LOCATIONS,jjj,75,5,3868.4137050716636,37.41982125000504,3877.6977864760374,37.508428124987404,3876.2513223482797,37.84617495798739,3868.4137050716636,114.06246075000672,331.12014622507,332.96194148282217,332.5829884029885,331.12014622507,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3868.4137050716636,3868.4137050716636,0.0,1,5.0,True,best_exact_hgs_parent,7454722b2f44891a360380aeaa27806c5908059d4d3fd86e85db345a73785bb5,676232d746fdb1ada71cfb4745a40a080f97f660239b37e1c4a2bd37aa0f277d,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-02-V2-LOCATIONS__seed1,cn-jjj-75c-02-V2-LOCATIONS,jjj,75,1,3629.7124671066304,35.13265075000527,3629.96943388861,36.405147707992,3630.594041311859,34.775667542009614,3629.7124671066304,107.44099795800867,318.3321695770767,318.33689532485107,318.5005255473752,318.3321695770767,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3629.7124671066304,3629.7124671066304,0.0,1,5.0,True,best_exact_hgs_parent,a4db3256bb3d698f2cc5f5c1005dc404c5ecb792409c0e51111a0ae041e05fa6,a694d2e21976e50bdb0575e922604b9094ca06f2f0efcb0bae9e12f2b97244cf,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-02-V2-LOCATIONS__seed2,cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,3629.96943388861,32.52000937498815,3632.2378275564265,35.23159041701001,3629.96943388861,34.89279133299715,3629.96943388861,103.54496475000633,318.33689532485107,318.560020165464,318.33689532485107,318.33689532485107,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3629.96943388861,3629.96943388861,0.0,0,5.0,True,best_exact_hgs_parent,732fedb026610c27905c0bbe110d753393719f39c791ad8514e56a6db8d5686c,a694d2e21976e50bdb0575e922604b9094ca06f2f0efcb0bae9e12f2b97244cf,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-02-V2-LOCATIONS__seed3,cn-jjj-75c-02-V2-LOCATIONS,jjj,75,3,3629.96943388861,32.4888339159952,3629.7124671066304,34.704441875001066,3629.96943388861,35.07769741601078,3629.7124671066304,103.386574499993,318.33689532485107,318.3321695770767,318.33689532485107,318.3321695770767,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3629.7124671066304,3629.7124671066304,0.0,0,5.0,True,best_exact_hgs_parent,5c85c5af059adafa1a22ef3508852ffe9e8ee65dcb0ef2903517018a579d35be,a694d2e21976e50bdb0575e922604b9094ca06f2f0efcb0bae9e12f2b97244cf,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-02-V2-LOCATIONS__seed4,cn-jjj-75c-02-V2-LOCATIONS,jjj,75,4,3629.96943388861,33.34424320800463,3632.7284462101525,33.8993161249964,3629.769856420312,37.05313962500077,3629.7124671066304,105.0781025000033,318.33689532485107,318.657897079801,318.35237374857627,318.3321695770767,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3629.7124671066304,3629.7124671066304,0.0,1,5.0,True,time_limited_mip_recombination,218aa57c1e13e27d67b801ec173ff5edff52523f90fe7e9d9aadea6f27cf9f5c,a694d2e21976e50bdb0575e922604b9094ca06f2f0efcb0bae9e12f2b97244cf,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-02-V2-LOCATIONS__seed5,cn-jjj-75c-02-V2-LOCATIONS,jjj,75,5,3629.7124671066304,30.62323087498953,3629.7769677272927,36.78935858300247,3631.235248467365,33.981419250005274,3629.7124671066304,102.20992829199531,318.3321695770767,318.36120742732015,318.5957123476611,318.3321695770767,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3629.7124671066304,3629.7124671066304,0.0,1,5.0,True,best_exact_hgs_parent,4091335acf8e051f3c745fcf1de189be2693b31f4400ea103ec2ac00d55549f5,a694d2e21976e50bdb0575e922604b9094ca06f2f0efcb0bae9e12f2b97244cf,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-03-V2-LOCATIONS__seed1,cn-jjj-75c-03-V2-LOCATIONS,jjj,75,1,3909.916825330208,28.562134874999174,3948.3394898896304,37.76575299999968,3946.9425845896894,34.82895099998859,3909.916825330208,102.0911650830094,340.0074975224454,347.53276610717865,347.45612808166953,340.0074975224454,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3909.916825330208,3909.916825330208,0.0,1,5.0,True,best_exact_hgs_parent,b09b01f483ccead5bbc540656e33cd4221d849dca801def93383153f497deb9b,fab6866b7766478d435045364fd209bf5141de40ddc0fc97e1d1f750e4fecc3a,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-03-V2-LOCATIONS__seed2,cn-jjj-75c-03-V2-LOCATIONS,jjj,75,2,3910.310459140326,31.614792084001238,3940.1920785994735,37.36605745900306,3941.0600901725356,38.09109854200506,3910.310459140326,108.04726704199857,339.940822629112,346.03960440949305,345.91995699101074,339.940822629112,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3910.310459140326,3910.310459140326,0.0,1,5.0,True,best_exact_hgs_parent,cb46ab08c528b4f44b52abdc3967ad5afa5c33b3ed3580c701d0165fc37ed414,fab6866b7766478d435045364fd209bf5141de40ddc0fc97e1d1f750e4fecc3a,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-03-V2-LOCATIONS__seed3,cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,3910.310459140326,30.52007295799558,3945.466949455843,34.487374250005814,3951.9937339704506,40.6332648749958,3910.310459140326,106.5029464160034,339.940822629112,346.8044059782426,348.11216148828885,339.940822629112,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3910.310459140326,3910.310459140326,0.0,1,5.0,True,best_exact_hgs_parent,91958847866d2a7cb97fe13cfc2169ecf642f415459a179a734ce4ca628f0193,fab6866b7766478d435045364fd209bf5141de40ddc0fc97e1d1f750e4fecc3a,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-03-V2-LOCATIONS__seed4,cn-jjj-75c-03-V2-LOCATIONS,jjj,75,4,3909.916825330208,29.791496834004647,3943.7560254618656,37.730555458998424,3946.713597803498,39.27715349999198,3909.916825330208,112.13836504198844,340.0074975224454,346.40234034613695,346.91643904483124,340.0074975224454,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3909.916825330208,3909.9168253302078,0.0,1,5.0,True,best_exact_hgs_parent,0b4697e6385d52cef86397de8d70740d0d4a82a7b306126a10af3f0196e6d1e0,fab6866b7766478d435045364fd209bf5141de40ddc0fc97e1d1f750e4fecc3a,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-jjj-75c-03-V2-LOCATIONS__seed5,cn-jjj-75c-03-V2-LOCATIONS,jjj,75,5,3909.916825330208,28.780740083006094,3944.229317512505,40.264262708005845,3946.4221274541437,37.593066707995604,3909.916825330208,107.46350825000263,340.0074975224454,346.46252855401247,346.9264017280517,340.0074975224454,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3909.916825330208,3909.916825330208,0.0,1,5.0,True,best_exact_hgs_parent,39cc44ef94724298245367fc508dde177d40d623c28ea2fa1c3030a946c53394,fab6866b7766478d435045364fd209bf5141de40ddc0fc97e1d1f750e4fecc3a,938bb7683845e6ecd681e0ada1816bb466805e03fe8e84c9ebbb07f37cb10b45,PASS
D6-E2__cn-prd-100c-01-V2-LOCATIONS__seed1,cn-prd-100c-01-V2-LOCATIONS,prd,100,1,4387.090664667165,36.71075899999414,4403.5527635741955,50.560221583000384,4412.931725256445,42.112514208012726,4387.090664667165,133.71850462499424,368.79947186050816,371.86218433748513,373.8800742832694,368.79947186050816,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,4387.090664667165,4387.090664667165,0.0,1,5.0,True,best_exact_hgs_parent,4cee5c40aa8023c7d16fb6b73d44204245d096227a95ad3b2b5af2243e51c6b9,22ca4c39365da336f8ea96e775efd4fe8f0a4df53e4350a9530a2c363851d3f8,2f7cee3a8ffcbd326fa48bf5c5bbc15a41020898221d3b621b03504d4961f33f,PASS
D6-E2__cn-prd-100c-01-V2-LOCATIONS__seed2,cn-prd-100c-01-V2-LOCATIONS,prd,100,2,4387.090664667165,37.66936229199928,4413.29361245338,39.433614875000785,4406.155671731502,45.455125292006414,4387.090664667165,124.0178130830027,368.79947186050816,373.9667036250604,372.25123324698046,368.79947186050816,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,4387.090664667165,4387.090664667165,0.0,1,5.0,True,best_exact_hgs_parent,986a743774bbe456b6275db3df3f72f3848b8d4e1436f6acf6a8ce6f503c8e82,22ca4c39365da336f8ea96e775efd4fe8f0a4df53e4350a9530a2c363851d3f8,2f7cee3a8ffcbd326fa48bf5c5bbc15a41020898221d3b621b03504d4961f33f,PASS
D6-E2__cn-prd-100c-01-V2-LOCATIONS__seed3,cn-prd-100c-01-V2-LOCATIONS,prd,100,3,4394.850315498912,36.97242754200124,4411.975999563131,38.2117158750043,4406.072838138347,40.385663334003766,4387.090664667165,116.96856424999714,370.59632442022604,373.3349678215257,372.227603144535,368.79947186050816,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,4387.090664667165,4387.090664667165,0.0,1,5.0,True,time_limited_mip_recombination,a394d26cec710ae9089d3fc52ac087f0afbdbc2f6e82c5f92e9517a2e5052cfa,22ca4c39365da336f8ea96e775efd4fe8f0a4df53e4350a9530a2c363851d3f8,2f7cee3a8ffcbd326fa48bf5c5bbc15a41020898221d3b621b03504d4961f33f,PASS
D6-E2__cn-prd-100c-01-V2-LOCATIONS__seed4,cn-prd-100c-01-V2-LOCATIONS,prd,100,4,4387.090664667165,33.4347573749983,4412.4213555838705,39.230918999994174,4406.458383473943,40.093251041005715,4387.090664667165,117.07464762500604,368.79947186050816,373.7881103070011,372.15603911109366,368.79947186050816,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,4387.090664667165,4387.090664667165,0.0,1,5.0,True,best_exact_hgs_parent,581e7f466ec8775cb9d66001c97178a874a47efb8e177f85c3327fff3dd981ff,22ca4c39365da336f8ea96e775efd4fe8f0a4df53e4350a9530a2c363851d3f8,2f7cee3a8ffcbd326fa48bf5c5bbc15a41020898221d3b621b03504d4961f33f,PASS
D6-E2__cn-prd-100c-01-V2-LOCATIONS__seed5,cn-prd-100c-01-V2-LOCATIONS,prd,100,5,4387.090664667165,32.26725020799495,4412.6759226480035,41.138588041998446,4422.295861756439,44.478710292009055,4387.090664667165,119.26466808299301,368.79947186050816,373.7353412625381,375.9834039115159,368.79947186050816,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,4387.090664667165,4387.090664667165,0.0,1,5.0,True,best_exact_hgs_parent,4713d4530bde414f5d0cabda4ed56c19521b1ff3d9578bb42c20b87d2a87dfd7,22ca4c39365da336f8ea96e775efd4fe8f0a4df53e4350a9530a2c363851d3f8,2f7cee3a8ffcbd326fa48bf5c5bbc15a41020898221d3b621b03504d4961f33f,PASS
D6-E2__cn-prd-100c-02-V2-LOCATIONS__seed1,cn-prd-100c-02-V2-LOCATIONS,prd,100,1,5108.660063099146,48.41170987499936,5118.895887479528,51.08253270901332,5120.184311849935,52.172552750009345,5107.008916658466,153.34155700000701,409.16829487061113,411.53874569978746,411.7815741525456,408.8906381676132,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,5107.008916658466,5107.008916658466,0.0,1,5.0,True,time_limited_mip_recombination,57b98c5703ae038bfb883ff84af234e171133b3eefa550f0c459b10e2a31e492,898ece71357c95b58be0aea2ee462e2474ebcbee22956f2e5254c2037360fad0,2f7cee3a8ffcbd326fa48bf5c5bbc15a41020898221d3b621b03504d4961f33f,PASS
D6-E2__cn-prd-100c-02-V2-LOCATIONS__seed2,cn-prd-100c-02-V2-LOCATIONS,prd,100,2,5108.596271178736,49.29398404099629,5114.838688386342,54.11153020799975,5123.617736356685,48.9448844580038,5108.404681644614,154.33978016700712,409.39620751560983,410.46345249434034,412.3505709252702,409.3449317985088,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,5108.404681644614,5108.404681644614,0.0,1,5.0,True,time_limited_mip_recombination,183e34879582f0e522c3fcb9b431b873974406b0facfdf634e7557cc054f132f,898ece71357c95b58be0aea2ee462e2474ebcbee22956f2e5254c2037360fad0,2f7cee3a8ffcbd326fa48bf5c5bbc15a41020898221d3b621b03504d4961f33f,PASS
