algorithm,bundle,seed,eval_budget,best_obj,actual_evals,candidate_scores,repair_delta_count,operator_base_id,control_mode,violation_count,feasible,solution_signature_hash,operator_counts,destroy_counts,repair_counts,q_ratio_counts,worker_python_executable,worker_python_version,worker_numpy_version,elapsed_seconds,runtime_target_seconds,model_label,checkpoint_update,eval_mode,bundle_role,scale,selection_subset,actual_eval_fraction,candidate_generator_mode,search_control_mode,candidate_nondefault_count,search_noncontinue_count,stop_requested_count,meta_q_ratio,meta_threshold_ratio,meta_exploration_ratio
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,1,20,1604.030331597096,8,8,3384,,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.6993091999320313,0.0,best,375,budget,formal,50,,0.4,1,1,3,1,1,,,
ppo_block_final,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,1,20,1604.030331597096,8,8,3384,,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.6486148000694811,0.0,final,375,budget,formal,50,,0.4,1,1,3,1,1,,,
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,1,20,1604.030331597096,20,20,1784,winner_kernel_v1,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""shaw_related_removal"":1,""vehicle_type_swap"":2,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.100000"":1,""0.160000"":1,""0.230000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.9405603999039158,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,1,20,1688.4882105692388,20,20,0,,fair_sa_timed,0,1,32c5b9fdbf18185c23e8bf1822e5c276da44d085cf7f22a41f89379636792ebb,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.66450299997814,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,2,20,1604.030331597096,20,20,1829,winner_kernel_v1,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.9150406999979168,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,2,20,1604.030331597096,20,20,13974,winner_kernel_v1,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""route_segment_removal"":1,""shaw_related_removal"":1,""whole_route_removal"":1,""worst_customer_removal"":2}","{""greedy_insert_repair"":1,""regret2_insert_repair"":2,""regret3_insert_repair"":2}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.9960737999062985,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,0.4,0.0025,0.15
official_winner_kernel,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,2,20,1604.030331597096,20,20,0,winner_kernel_v1,official_kernel,0,1,0534fe1722956ba8d5836fb5d10fe26ceddef54605c001691a24f27be58201e2,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.8125142999924719,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,2,20,1604.030331597096,8,8,3384,,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.6267593000084162,0.0,best,375,budget,formal,50,,0.4,1,1,3,1,1,,,
ppo_block_final,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,2,20,1604.030331597096,8,8,3384,,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.6764011000050232,0.0,final,375,budget,formal,50,,0.4,1,1,3,1,1,,,
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,2,20,1604.030331597096,20,20,10072,winner_kernel_v1,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""shaw_related_removal"":2,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":3,""regret2_insert_repair"":1,""regret3_insert_repair"":1}","{""0.100000"":1,""0.230000"":1,""0.300000"":1,""0.400000"":2}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.713999000028707,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,2,20,1688.4882105692388,20,20,0,,fair_sa_timed,0,1,32c5b9fdbf18185c23e8bf1822e5c276da44d085cf7f22a41f89379636792ebb,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.6322208000347018,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,3,20,1604.030331597096,20,20,2000,winner_kernel_v1,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.9211941999383271,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,3,20,1604.030331597096,20,20,11859,winner_kernel_v1,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":1,""route_segment_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1}","{""greedy_insert_repair"":1,""regret2_insert_repair"":3,""regret3_insert_repair"":1}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.8244520999724045,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,0.4,0.0025,0.15
official_winner_kernel,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,3,20,1604.030331597096,20,20,0,winner_kernel_v1,official_kernel,0,1,0534fe1722956ba8d5836fb5d10fe26ceddef54605c001691a24f27be58201e2,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.8094344999408349,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,3,20,1604.030331597096,8,8,3384,,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.6370447999797761,0.0,best,375,budget,formal,50,,0.4,1,1,3,1,1,,,
ppo_block_final,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,3,20,1604.030331597096,8,8,3384,,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.669010499957949,0.0,final,375,budget,formal,50,,0.4,1,1,3,1,1,,,
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,3,20,1604.030331597096,20,20,8258,winner_kernel_v1,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""whole_route_removal"":1,""worst_customer_removal"":2}","{""greedy_insert_repair"":2,""regret2_insert_repair"":1,""regret3_insert_repair"":2}","{""0.100000"":1,""0.160000"":1,""0.230000"":1,""0.300000"":1,""0.400000"":1}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.5489263000199571,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,3,20,1688.4882105692388,20,20,0,,fair_sa_timed,0,1,32c5b9fdbf18185c23e8bf1822e5c276da44d085cf7f22a41f89379636792ebb,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.6432635000674054,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,4,20,1604.030331597096,20,20,1889,winner_kernel_v1,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.940387099981308,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,4,20,1604.030331597096,20,20,12687,winner_kernel_v1,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":2}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.9971641999436542,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,0.4,0.0025,0.15
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,4,20,1604.030331597096,8,8,3384,,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.6659731999970973,0.0,best,375,budget,formal,50,,0.4,1,1,3,1,1,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,5,20,1604.030331597096,20,20,2080,winner_kernel_v1,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.9426567000336945,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,5,20,1604.030331597096,20,20,10474,winner_kernel_v1,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""route_segment_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":1,""regret3_insert_repair"":2}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.7142030000686646,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,0.4,0.0025,0.15
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-02,5,20,1604.030331597096,8,8,3384,,block_ppo,0,1,d2c10a73ee00b7b71b778b26b64b69e60f1bf70b70fc5a52c808c9bfc4d38739,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.6484723000321537,0.0,best,375,budget,formal,50,,0.4,1,1,3,1,1,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,1,20,1770.782166933431,20,20,2031,winner_kernel_v1,block_ppo,0,1,002d604bf154069385bdd2ba06797eb1762c01d6a1260fd37beaa235d66bbafd,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.0334992000134662,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,1,20,1770.782166933431,20,20,11561,winner_kernel_v1,block_ppo,0,1,002d604bf154069385bdd2ba06797eb1762c01d6a1260fd37beaa235d66bbafd,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":3,""regret2_insert_repair"":1,""regret3_insert_repair"":1}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.8756086999783292,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,0.4,0.0025,0.15
official_winner_kernel,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,1,20,1770.782166933431,20,20,0,winner_kernel_v1,official_kernel,0,1,b10b284dfafb4a77df9b391396cd37af4855e7324c59e857cb66f254122bbf69,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.9096506000496447,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,1,20,1764.4490893154866,8,8,4188,,block_ppo,0,1,2d171d605aed7350bf7227be0292eb10250b27b9e394f210107c6ab586c4b269,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":2,""0.300000"":1}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.8164583999896422,0.0,best,375,budget,formal,50,,0.4,1,1,3,1,1,,,
ppo_block_final,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,1,20,1764.4490893154866,8,8,4188,,block_ppo,0,1,2d171d605aed7350bf7227be0292eb10250b27b9e394f210107c6ab586c4b269,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":2,""0.300000"":1}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.8533480999758467,0.0,final,375,budget,formal,50,,0.4,1,1,3,1,1,,,
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,1,20,1770.782166933431,20,20,2248,winner_kernel_v1,block_ppo,0,1,002d604bf154069385bdd2ba06797eb1762c01d6a1260fd37beaa235d66bbafd,{},"{""shaw_related_removal"":1,""vehicle_type_swap"":2,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.100000"":1,""0.160000"":1,""0.230000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.0922240000218153,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,1,20,1846.5175774925988,20,20,0,,fair_sa_timed,0,1,b6b169d3683e1e73969754e461985bd196cf119d5c5a0339b1eee0b0833f1229,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.7122571000363678,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,2,20,1770.782166933431,20,20,1935,winner_kernel_v1,block_ppo,0,1,002d604bf154069385bdd2ba06797eb1762c01d6a1260fd37beaa235d66bbafd,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.9953196999849752,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,2,20,1770.782166933431,20,20,13231,winner_kernel_v1,block_ppo,0,1,002d604bf154069385bdd2ba06797eb1762c01d6a1260fd37beaa235d66bbafd,{},"{""route_segment_removal"":1,""shaw_related_removal"":1,""whole_route_removal"":1,""worst_customer_removal"":2}","{""greedy_insert_repair"":1,""regret2_insert_repair"":2,""regret3_insert_repair"":2}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,2.0395073000108823,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,0.4,0.0025,0.15
official_winner_kernel,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,2,20,1770.782166933431,20,20,0,winner_kernel_v1,official_kernel,0,1,b10b284dfafb4a77df9b391396cd37af4855e7324c59e857cb66f254122bbf69,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.8593484000302851,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,2,20,1764.4490893154866,8,8,4188,,block_ppo,0,1,2d171d605aed7350bf7227be0292eb10250b27b9e394f210107c6ab586c4b269,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":2,""0.300000"":1}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.7956260000355542,0.0,best,375,budget,formal,50,,0.4,1,1,3,1,1,,,
ppo_block_final,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,2,20,1764.4490893154866,8,8,4188,,block_ppo,0,1,2d171d605aed7350bf7227be0292eb10250b27b9e394f210107c6ab586c4b269,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":2,""0.300000"":1}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.8425399999832734,0.0,final,375,budget,formal,50,,0.4,1,1,3,1,1,,,
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,2,20,1770.782166933431,20,20,8975,winner_kernel_v1,block_ppo,0,1,002d604bf154069385bdd2ba06797eb1762c01d6a1260fd37beaa235d66bbafd,{},"{""route_segment_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":4,""regret2_insert_repair"":1}","{""0.100000"":1,""0.230000"":1,""0.300000"":1,""0.400000"":2}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.77004620002117,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,2,20,1846.5175774925988,20,20,0,,fair_sa_timed,0,1,b6b169d3683e1e73969754e461985bd196cf119d5c5a0339b1eee0b0833f1229,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,0.7011054999893531,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,3,20,1770.782166933431,20,20,2099,winner_kernel_v1,block_ppo,0,1,002d604bf154069385bdd2ba06797eb1762c01d6a1260fd37beaa235d66bbafd,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.0430371999973431,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-50c-03,3,20,1770.782166933431,20,20,10580,winner_kernel_v1,block_ppo,0,1,002d604bf154069385bdd2ba06797eb1762c01d6a1260fd37beaa235d66bbafd,{},"{""random_customer_removal"":1,""route_segment_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1}","{""greedy_insert_repair"":1,""regret2_insert_repair"":2,""regret3_insert_repair"":2}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1.880621699965559,0.0,,-1,budget,formal,50,,1.0,0,0,0,0,0,0.4,0.0025,0.15
